SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
13,youngerAgeGroup,A,4,1,10.967
13,youngerAgeGroup,A,4,2,11.416
13,youngerAgeGroup,A,4,3,22.484
13,youngerAgeGroup,A,4,4,19.335
13,youngerAgeGroup,A,4,5,22.09
13,youngerAgeGroup,A,4,6,20.687
13,youngerAgeGroup,A,4,7,15.111
13,youngerAgeGroup,A,4,8,27.222
13,youngerAgeGroup,A,4,9,21.212
13,youngerAgeGroup,A,4,10,25.033
13,youngerAgeGroup,A,5,1,16.915
13,youngerAgeGroup,A,5,2,12.13
13,youngerAgeGroup,A,5,3,21.766
13,youngerAgeGroup,A,5,4,30.002
13,youngerAgeGroup,A,5,5,33.936
13,youngerAgeGroup,A,5,6,28.445
13,youngerAgeGroup,A,5,7,29.06
13,youngerAgeGroup,A,5,8,31.909
13,youngerAgeGroup,A,5,9,41.985
13,youngerAgeGroup,A,5,10,35.163
14,youngerAgeGroup,B,1,1,-34.986
14,youngerAgeGroup,B,1,2,-29.797
14,youngerAgeGroup,B,1,3,-18.459
14,youngerAgeGroup,B,1,4,-26.545
14,youngerAgeGroup,B,1,5,-20.631
14,youngerAgeGroup,B,1,6,-22.428
14,youngerAgeGroup,B,1,7,-24.163
14,youngerAgeGroup,B,1,8,-12.313
14,youngerAgeGroup,B,1,9,-13.59
14,youngerAgeGroup,B,1,10,-20.325
14,youngerAgeGroup,B,2,1,-12.508
14,youngerAgeGroup,B,2,2,-20.336
14,youngerAgeGroup,B,2,3,1.035
14,youngerAgeGroup,B,2,4,-15.102
14,youngerAgeGroup,B,2,5,-3.814
14,youngerAgeGroup,B,2,6,-4.584
14,youngerAgeGroup,B,2,7,-8.743
14,youngerAgeGroup,B,2,8,-3.852
14,youngerAgeGroup,B,2,9,-3.63
14,youngerAgeGroup,B,2,10,1.686
14,youngerAgeGroup,B,3,1,-12.93
14,youngerAgeGroup,B,3,2,-13.482
14,youngerAgeGroup,B,3,3,-7.962
14,youngerAgeGroup,B,3,4,-13.731
14,youngerAgeGroup,B,3,5,-12.272
14,youngerAgeGroup,B,3,6,-16.711
14,youngerAgeGroup,B,3,7,-16.259
14,youngerAgeGroup,B,3,8,-4.467
14,youngerAgeGroup,B,3,9,-7.265
14,youngerAgeGroup,B,3,10,-5.199
14,youngerAgeGroup,B,4,1,-7.408
14,youngerAgeGroup,B,4,2,-11.214
14,youngerAgeGroup,B,4,3,-29.526
14,youngerAgeGroup,B,4,4,-4.041
14,youngerAgeGroup,B,4,5,-9.894
14,youngerAgeGroup,B,4,6,-7.059
14,youngerAgeGroup,B,4,7,-13.737
14,youngerAgeGroup,B,4,8,-2.347
14,youngerAgeGroup,B,4,9,-4.154
14,youngerAgeGroup,B,4,10,-2.823
14,youngerAgeGroup,B,5,1,-10.021
14,youngerAgeGroup,B,5,2,-0.413
14,youngerAgeGroup,B,5,3,-3.08
14,youngerAgeGroup,B,5,4,1.743
14,youngerAgeGroup,B,5,5,-13.333
14,youngerAgeGroup,B,5,6,-12.606
14,youngerAgeGroup,B,5,7,4.187
14,youngerAgeGroup,B,5,8,0.157
14,youngerAgeGroup,B,5,9,6.688
14,youngerAgeGroup,B,5,10,1.372
14,youngerAgeGroup,A,1,1,-27.749
14,youngerAgeGroup,A,1,2,-26.215
14,youngerAgeGroup,A,1,3,-25.189
14,youngerAgeGroup,A,1,4,-21.06
14,youngerAgeGroup,A,1,5,-16.43
14,youngerAgeGroup,A,1,6,-18.861
14,youngerAgeGroup,A,1,7,-10.11
14,youngerAgeGroup,A,1,8,-16.279
14,youngerAgeGroup,A,1,9,-16.724
14,youngerAgeGroup,A,1,10,-25.634
14,youngerAgeGroup,A,2,1,-27.921
14,youngerAgeGroup,A,2,2,-2.217
14,youngerAgeGroup,A,2,3,-4.922
14,youngerAgeGroup,A,2,4,-7.106
14,youngerAgeGroup,A,2,5,-21.362
14,youngerAgeGroup,A,2,6,0.281
14,youngerAgeGroup,A,2,7,-11.12
14,youngerAgeGroup,A,2,8,-3.555
14,youngerAgeGroup,A,2,9,5.529
14,youngerAgeGroup,A,2,10,5.13
14,youngerAgeGroup,A,3,1,-14.332
14,youngerAgeGroup,A,3,2,-16.319
14,youngerAgeGroup,A,3,3,-32.073
14,youngerAgeGroup,A,3,4,-17.862
14,youngerAgeGroup,A,3,5,-23.29
14,youngerAgeGroup,A,3,6,-12.118
14,youngerAgeGroup,A,3,7,-6.484
14,youngerAgeGroup,A,3,8,-6.88
14,youngerAgeGroup,A,3,9,-24.138
14,youngerAgeGroup,A,3,10,-8.409
14,youngerAgeGroup,A,4,1,-8.694
14,youngerAgeGroup,A,4,2,-8.039
14,youngerAgeGroup,A,4,3,-10.617
14,youngerAgeGroup,A,4,4,-14.944
14,youngerAgeGroup,A,4,5,0.5
14,youngerAgeGroup,A,4,6,-3.385
14,youngerAgeGroup,A,4,7,-3.113
14,youngerAgeGroup,A,4,8,1.94
14,youngerAgeGroup,A,4,9,-4.374
14,youngerAgeGroup,A,4,10,0.837
14,youngerAgeGroup,A,5,1,-10.731
14,youngerAgeGroup,A,5,2,-10.014
14,youngerAgeGroup,A,5,3,2.297
14,youngerAgeGroup,A,5,4,5.504
14,youngerAgeGroup,A,5,5,-3.559
14,youngerAgeGroup,A,5,6,-3.795
14,youngerAgeGroup,A,5,7,2.097
14,youngerAgeGroup,A,5,8,6.122
14,youngerAgeGroup,A,5,9,8.894
14,youngerAgeGroup,A,5,10,0.538
15,youngerAgeGroup,B,1,1,-13.193
15,youngerAgeGroup,B,1,2,-11.154
15,youngerAgeGroup,B,1,3,-1.518
15,youngerAgeGroup,B,1,4,2.846
15,youngerAgeGroup,B,1,5,5.401
15,youngerAgeGroup,B,1,6,-9.34
15,youngerAgeGroup,B,1,7,-11.686
15,youngerAgeGroup,B,1,8,1.583
15,youngerAgeGroup,B,1,9,14.341
15,youngerAgeGroup,B,1,10,5.327
15,youngerAgeGroup,B,2,1,14.415
15,youngerAgeGroup,B,2,2,13.34
15,youngerAgeGroup,B,2,3,12.898
15,youngerAgeGroup,B,2,4,3.721
15,youngerAgeGroup,B,2,5,15.263
15,youngerAgeGroup,B,2,6,18.205
15,youngerAgeGroup,B,2,7,19.988
15,youngerAgeGroup,B,2,8,17.306
15,youngerAgeGroup,B,2,9,15.007
15,youngerAgeGroup,B,2,10,23.672
15,youngerAgeGroup,B,3,1,-3.368
15,youngerAgeGroup,B,3,2,-12.764
15,youngerAgeGroup,B,3,3,-7.803
15,youngerAgeGroup,B,3,4,-3.938
15,youngerAgeGroup,B,3,5,10.463
15,youngerAgeGroup,B,3,6,3.825
15,youngerAgeGroup,B,3,7,11.59
15,youngerAgeGroup,B,3,8,23.51
15,youngerAgeGroup,B,3,9,12.012
15,youngerAgeGroup,B,3,10,8.926
15,youngerAgeGroup,B,4,1,6.489
15,youngerAgeGroup,B,4,2,7.93
15,youngerAgeGroup,B,4,3,6.657
15,youngerAgeGroup,B,4,4,16.596
15,youngerAgeGroup,B,4,5,8.957
15,youngerAgeGroup,B,4,6,8.22
15,youngerAgeGroup,B,4,7,12.277
15,youngerAgeGroup,B,4,8,15.857
15,youngerAgeGroup,B,4,9,12.301
15,youngerAgeGroup,B,4,10,12.971
15,youngerAgeGroup,B,5,1,7.801
15,youngerAgeGroup,B,5,2,13.025
15,youngerAgeGroup,B,5,3,11.825
15,youngerAgeGroup,B,5,4,20.695
15,youngerAgeGroup,B,5,5,6.341
15,youngerAgeGroup,B,5,6,14.841
15,youngerAgeGroup,B,5,7,21.121
15,youngerAgeGroup,B,5,8,9.711
15,youngerAgeGroup,B,5,9,20.274
15,youngerAgeGroup,B,5,10,21.85
15,youngerAgeGroup,A,1,1,-1.916
15,youngerAgeGroup,A,1,2,-16.488
15,youngerAgeGroup,A,1,3,0.391
15,youngerAgeGroup,A,1,4,-3.277
15,youngerAgeGroup,A,1,5,-6.19
15,youngerAgeGroup,A,1,6,-0.492
15,youngerAgeGroup,A,1,7,4.173
15,youngerAgeGroup,A,1,8,12.224
15,youngerAgeGroup,A,1,9,6.185
15,youngerAgeGroup,A,1,10,12.788
15,youngerAgeGroup,A,2,1,23.485
15,youngerAgeGroup,A,2,2,19.168
15,youngerAgeGroup,A,2,3,18.432
15,youngerAgeGroup,A,2,4,20.478
15,youngerAgeGroup,A,2,5,20.305
15,youngerAgeGroup,A,2,6,13.359
15,youngerAgeGroup,A,2,7,13.48
15,youngerAgeGroup,A,2,8,12.39
15,youngerAgeGroup,A,2,9,19.444
15,youngerAgeGroup,A,2,10,18.999
15,youngerAgeGroup,A,3,1,-6.956
15,youngerAgeGroup,A,3,2,1.302
15,youngerAgeGroup,A,3,3,1.933
15,youngerAgeGroup,A,3,4,-1.377
15,youngerAgeGroup,A,3,5,-6.752
15,youngerAgeGroup,A,3,6,11.79
15,youngerAgeGroup,A,3,7,10.147
15,youngerAgeGroup,A,3,8,10.071
15,youngerAgeGroup,A,3,9,12.833
15,youngerAgeGroup,A,3,10,14.538
15,youngerAgeGroup,A,4,1,7.105
15,youngerAgeGroup,A,4,2,12.832
15,youngerAgeGroup,A,4,3,12.509
15,youngerAgeGroup,A,4,4,14.377
15,youngerAgeGroup,A,4,5,11.489
15,youngerAgeGroup,A,4,6,7.01
15,youngerAgeGroup,A,4,7,20.149
15,youngerAgeGroup,A,4,8,14.685
15,youngerAgeGroup,A,4,9,29.089
15,youngerAgeGroup,A,4,10,20.852
15,youngerAgeGroup,A,5,1,2.06
15,youngerAgeGroup,A,5,2,14.766
15,youngerAgeGroup,A,5,3,9.117
15,youngerAgeGroup,A,5,4,17.25
15,youngerAgeGroup,A,5,5,24.042
15,youngerAgeGroup,A,5,6,13.33
15,youngerAgeGroup,A,5,7,16.35
15,youngerAgeGroup,A,5,8,19.773
15,youngerAgeGroup,A,5,9,20.94
15,youngerAgeGroup,A,5,10,32.774
16,youngerAgeGroup,B,1,1,-13.569
16,youngerAgeGroup,B,1,2,-13.452
16,youngerAgeGroup,B,1,3,-9.223
16,youngerAgeGroup,B,1,4,-6.439
16,youngerAgeGroup,B,1,5,-10.572
16,youngerAgeGroup,B,1,6,-7.846
16,youngerAgeGroup,B,1,7,-1.042
16,youngerAgeGroup,B,1,8,-2.65
16,youngerAgeGroup,B,1,9,-1.731
16,youngerAgeGroup,B,1,10,-5.664
16,youngerAgeGroup,B,2,1,8.822
16,youngerAgeGroup,B,2,2,5.282
16,youngerAgeGroup,B,2,3,8.95
16,youngerAgeGroup,B,2,4,-0.685
16,youngerAgeGroup,B,2,5,17.175
16,youngerAgeGroup,B,2,6,10.216
16,youngerAgeGroup,B,2,7,21.234
16,youngerAgeGroup,B,2,8,17.806
16,youngerAgeGroup,B,2,9,10.75
16,youngerAgeGroup,B,2,10,29.605
16,youngerAgeGroup,B,3,1,-8.941
16,youngerAgeGroup,B,3,2,-2.901
16,youngerAgeGroup,B,3,3,-3.151
16,youngerAgeGroup,B,3,4,-9.631
16,youngerAgeGroup,B,3,5,6.167
16,youngerAgeGroup,B,3,6,5.763
16,youngerAgeGroup,B,3,7,-0.2
16,youngerAgeGroup,B,3,8,5.967
16,youngerAgeGroup,B,3,9,11.188
16,youngerAgeGroup,B,3,10,8.645
16,youngerAgeGroup,B,4,1,13.418
16,youngerAgeGroup,B,4,2,8.485
16,youngerAgeGroup,B,4,3,5.474
16,youngerAgeGroup,B,4,4,-0.98
16,youngerAgeGroup,B,4,5,5.128
16,youngerAgeGroup,B,4,6,11.494
16,youngerAgeGroup,B,4,7,7.331
16,youngerAgeGroup,B,4,8,16.411
16,youngerAgeGroup,B,4,9,18.036
16,youngerAgeGroup,B,4,10,26.25
16,youngerAgeGroup,B,5,1,13.254
16,youngerAgeGroup,B,5,2,18.071
16,youngerAgeGroup,B,5,3,3.328
16,youngerAgeGroup,B,5,4,11.833
16,youngerAgeGroup,B,5,5,21.238
16,youngerAgeGroup,B,5,6,9.447
16,youngerAgeGroup,B,5,7,17.33
16,youngerAgeGroup,B,5,8,8.323
16,youngerAgeGroup,B,5,9,24.087
16,youngerAgeGroup,B,5,10,15.599
16,youngerAgeGroup,A,1,1,-2.444
16,youngerAgeGroup,A,1,2,0.455
16,youngerAgeGroup,A,1,3,-1.057
16,youngerAgeGroup,A,1,4,-1.892
16,youngerAgeGroup,A,1,5,-10.594
16,youngerAgeGroup,A,1,6,-1.193
16,youngerAgeGroup,A,1,7,-4.334
16,youngerAgeGroup,A,1,8,11.439
16,youngerAgeGroup,A,1,9,-11.879
16,youngerAgeGroup,A,1,10,1.294
16,youngerAgeGroup,A,2,1,2.554
16,youngerAgeGroup,A,2,2,16.536
16,youngerAgeGroup,A,2,3,16.453
16,youngerAgeGroup,A,2,4,12.844
16,youngerAgeGroup,A,2,5,17.177
16,youngerAgeGroup,A,2,6,11.772
16,youngerAgeGroup,A,2,7,21.687
16,youngerAgeGroup,A,2,8,14.109
16,youngerAgeGroup,A,2,9,19.636
16,youngerAgeGroup,A,2,10,18.635
16,youngerAgeGroup,A,3,1,4.197
16,youngerAgeGroup,A,3,2,-6.722
16,youngerAgeGroup,A,3,3,-3.994
16,youngerAgeGroup,A,3,4,6.632
16,youngerAgeGroup,A,3,5,1.859
16,youngerAgeGroup,A,3,6,4.24
16,youngerAgeGroup,A,3,7,7.814
16,youngerAgeGroup,A,3,8,-0.018
16,youngerAgeGroup,A,3,9,13.852
16,youngerAgeGroup,A,3,10,-1.101
16,youngerAgeGroup,A,4,1,13.166
16,youngerAgeGroup,A,4,2,6.415
16,youngerAgeGroup,A,4,3,10.003
16,youngerAgeGroup,A,4,4,-1.146
16,youngerAgeGroup,A,4,5,13.644
16,youngerAgeGroup,A,4,6,6.261
16,youngerAgeGroup,A,4,7,11.605
16,youngerAgeGroup,A,4,8,13.095
16,youngerAgeGroup,A,4,9,8.456
16,youngerAgeGroup,A,4,10,16.602
16,youngerAgeGroup,A,5,1,16.744
16,youngerAgeGroup,A,5,2,11.475
16,youngerAgeGroup,A,5,3,6.328
16,youngerAgeGroup,A,5,4,7.566
16,youngerAgeGroup,A,5,5,2.085
16,youngerAgeGroup,A,5,6,15.315
16,youngerAgeGroup,A,5,7,16.229
16,youngerAgeGroup,A,5,8,23.86
16,youngerAgeGroup,A,5,9,25.403
16,youngerAgeGroup,A,5,10,25.591
17,olderAgeGroup,B,1,1,-21.354
17,olderAgeGroup,B,1,2,-25.897
17,olderAgeGroup,B,1,3,-14.453
17,olderAgeGroup,B,1,4,-16.422
17,olderAgeGroup,B,1,5,-13.102
17,olderAgeGroup,B,1,6,-19.985
17,olderAgeGroup,B,1,7,-15.615
17,olderAgeGroup,B,1,8,-10.63
17,olderAgeGroup,B,1,9,-7.508
17,olderAgeGroup,B,1,10,-11.933
17,olderAgeGroup,B,2,1,-4.854
17,olderAgeGroup,B,2,2,0.286
17,olderAgeGroup,B,2,3,-10.065
17,olderAgeGroup,B,2,4,-3.04
17,olderAgeGroup,B,2,5,-8.097
17,olderAgeGroup,B,2,6,2.726
17,olderAgeGroup,B,2,7,1.371
17,olderAgeGroup,B,2,8,2.569
17,olderAgeGroup,B,2,9,1.816
17,olderAgeGroup,B,2,10,4.012
17,olderAgeGroup,B,3,1,-11.888
17,olderAgeGroup,B,3,2,0.232
17,olderAgeGroup,B,3,3,-21.637
17,olderAgeGroup,B,3,4,-6.432
17,olderAgeGroup,B,3,5,-14.782
17,olderAgeGroup,B,3,6,-6.254
17,olderAgeGroup,B,3,7,3.675
17,olderAgeGroup,B,3,8,-4.85
17,olderAgeGroup,B,3,9,-7.638
17,olderAgeGroup,B,3,10,-2.679
17,olderAgeGroup,B,4,1,-6.981
17,olderAgeGroup,B,4,2,-11.203
17,olderAgeGroup,B,4,3,-0.218
17,olderAgeGroup,B,4,4,-7.455
17,olderAgeGroup,B,4,5,-11.769
17,olderAgeGroup,B,4,6,-6.946
17,olderAgeGroup,B,4,7,8.885
17,olderAgeGroup,B,4,8,-2.688
17,olderAgeGroup,B,4,9,13.842
17,olderAgeGroup,B,4,10,7.382
17,olderAgeGroup,B,5,1,1.926
17,olderAgeGroup,B,5,2,-12.458
17,olderAgeGroup,B,5,3,-7.291
17,olderAgeGroup,B,5,4,1.139
17,olderAgeGroup,B,5,5,-4.064
17,olderAgeGroup,B,5,6,9.627
17,olderAgeGroup,B,5,7,4.605
17,olderAgeGroup,B,5,8,7.855
17,olderAgeGroup,B,5,9,-4.253
17,olderAgeGroup,B,5,10,13.721
17,olderAgeGroup,A,1,1,-14.234
17,olderAgeGroup,A,1,2,-15.342
17,olderAgeGroup,A,1,3,-17.445
17,olderAgeGroup,A,1,4,-19.339
17,olderAgeGroup,A,1,5,-9.934
17,olderAgeGroup,A,1,6,-18.293
17,olderAgeGroup,A,1,7,-20.177
17,olderAgeGroup,A,1,8,-2.245
17,olderAgeGroup,A,1,9,1.645
17,olderAgeGroup,A,1,10,-19.349
17,olderAgeGroup,A,2,1,-4.843
17,olderAgeGroup,A,2,2,1.547
17,olderAgeGroup,A,2,3,-8.191
17,olderAgeGroup,A,2,4,-7
17,olderAgeGroup,A,2,5,7.81
17,olderAgeGroup,A,2,6,-0.063
17,olderAgeGroup,A,2,7,-4.873
17,olderAgeGroup,A,2,8,17.26
17,olderAgeGroup,A,2,9,-1.247
17,olderAgeGroup,A,2,10,9.357
17,olderAgeGroup,A,3,1,-16.506
17,olderAgeGroup,A,3,2,-15.41
17,olderAgeGroup,A,3,3,-17.849
17,olderAgeGroup,A,3,4,-23.752
17,olderAgeGroup,A,3,5,-9.915
17,olderAgeGroup,A,3,6,-5.92
17,olderAgeGroup,A,3,7,-2.716
17,olderAgeGroup,A,3,8,-9.113
17,olderAgeGroup,A,3,9,4.136
17,olderAgeGroup,A,3,10,0.435
17,olderAgeGroup,A,4,1,-6.581
17,olderAgeGroup,A,4,2,-5.929
17,olderAgeGroup,A,4,3,-9.058
17,olderAgeGroup,A,4,4,3.544
17,olderAgeGroup,A,4,5,-0.959
17,olderAgeGroup,A,4,6,4.114
17,olderAgeGroup,A,4,7,6.626
17,olderAgeGroup,A,4,8,-9.754
17,olderAgeGroup,A,4,9,0.049
17,olderAgeGroup,A,4,10,8.917
17,olderAgeGroup,A,5,1,5.777
17,olderAgeGroup,A,5,2,-5.919
17,olderAgeGroup,A,5,3,4.168
17,olderAgeGroup,A,5,4,-0.383
17,olderAgeGroup,A,5,5,5.01
17,olderAgeGroup,A,5,6,17.119
17,olderAgeGroup,A,5,7,-4.051
17,olderAgeGroup,A,5,8,5.344
17,olderAgeGroup,A,5,9,15.75
17,olderAgeGroup,A,5,10,21.74
18,youngerAgeGroup,B,1,1,-17.248
18,youngerAgeGroup,B,1,2,-26.355
18,youngerAgeGroup,B,1,3,-1.817
18,youngerAgeGroup,B,1,4,-5.157
18,youngerAgeGroup,B,1,5,-3.428
18,youngerAgeGroup,B,1,6,-13.365
18,youngerAgeGroup,B,1,7,-13.461
18,youngerAgeGroup,B,1,8,-0.818
18,youngerAgeGroup,B,1,9,-6.853
18,youngerAgeGroup,B,1,10,0.389
18,youngerAgeGroup,B,2,1,2.057
18,youngerAgeGroup,B,2,2,-1.651
18,youngerAgeGroup,B,2,3,4.206
18,youngerAgeGroup,B,2,4,16.93
18,youngerAgeGroup,B,2,5,2.527
18,youngerAgeGroup,B,2,6,13.058
18,youngerAgeGroup,B,2,7,-4.326
18,youngerAgeGroup,B,2,8,13.888
18,youngerAgeGroup,B,2,9,15.107
18,youngerAgeGroup,B,2,10,12.231
18,youngerAgeGroup,B,3,1,-10.587
18,youngerAgeGroup,B,3,2,-0.823
18,youngerAgeGroup,B,3,3,1.072
18,youngerAgeGroup,B,3,4,-11.781
18,youngerAgeGroup,B,3,5,-10.004
18,youngerAgeGroup,B,3,6,-1.075
18,youngerAgeGroup,B,3,7,-9.274
18,youngerAgeGroup,B,3,8,-0.082
18,youngerAgeGroup,B,3,9,8.221
18,youngerAgeGroup,B,3,10,13.096
18,youngerAgeGroup,B,4,1,-5.51
18,youngerAgeGroup,B,4,2,11.06
18,youngerAgeGroup,B,4,3,-5.544
18,youngerAgeGroup,B,4,4,8.735
18,youngerAgeGroup,B,4,5,4.93
18,youngerAgeGroup,B,4,6,12.884
18,youngerAgeGroup,B,4,7,12.944
18,youngerAgeGroup,B,4,8,10.073
18,youngerAgeGroup,B,4,9,7.351
18,youngerAgeGroup,B,4,10,23.877
18,youngerAgeGroup,B,5,1,6.779
18,youngerAgeGroup,B,5,2,2.204
18,youngerAgeGroup,B,5,3,0.699
18,youngerAgeGroup,B,5,4,5.648
18,youngerAgeGroup,B,5,5,19.219
18,youngerAgeGroup,B,5,6,8.108
18,youngerAgeGroup,B,5,7,16.078
18,youngerAgeGroup,B,5,8,17.55
18,youngerAgeGroup,B,5,9,12.89
18,youngerAgeGroup,B,5,10,15.599
18,youngerAgeGroup,A,1,1,-20.744
18,youngerAgeGroup,A,1,2,-15.81
18,youngerAgeGroup,A,1,3,-4.06
18,youngerAgeGroup,A,1,4,-5.919
18,youngerAgeGroup,A,1,5,-8.988
18,youngerAgeGroup,A,1,6,-5.705
18,youngerAgeGroup,A,1,7,5.6
18,youngerAgeGroup,A,1,8,-0.821
18,youngerAgeGroup,A,1,9,0.451
18,youngerAgeGroup,A,1,10,-1.592
18,youngerAgeGroup,A,2,1,10.522
18,youngerAgeGroup,A,2,2,21.387
18,youngerAgeGroup,A,2,3,10.496
18,youngerAgeGroup,A,2,4,20.06
18,youngerAgeGroup,A,2,5,9.7
18,youngerAgeGroup,A,2,6,3.615
18,youngerAgeGroup,A,2,7,4.563
18,youngerAgeGroup,A,2,8,20.374
18,youngerAgeGroup,A,2,9,5.945
18,youngerAgeGroup,A,2,10,16.545
18,youngerAgeGroup,A,3,1,-7.862
18,youngerAgeGroup,A,3,2,-1.021
18,youngerAgeGroup,A,3,3,1.064
18,youngerAgeGroup,A,3,4,-1.401
18,youngerAgeGroup,A,3,5,8.609
18,youngerAgeGroup,A,3,6,3.205
18,youngerAgeGroup,A,3,7,6.436
18,youngerAgeGroup,A,3,8,3.968
18,youngerAgeGroup,A,3,9,5.262
18,youngerAgeGroup,A,3,10,6.34
18,youngerAgeGroup,A,4,1,-2.206
18,youngerAgeGroup,A,4,2,1.865
18,youngerAgeGroup,A,4,3,6.559
18,youngerAgeGroup,A,4,4,6.865
18,youngerAgeGroup,A,4,5,3.727
18,youngerAgeGroup,A,4,6,11.8
18,youngerAgeGroup,A,4,7,11.559
18,youngerAgeGroup,A,4,8,14.301
18,youngerAgeGroup,A,4,9,18.187
18,youngerAgeGroup,A,4,10,16.097
18,youngerAgeGroup,A,5,1,6.606
18,youngerAgeGroup,A,5,2,17.925
18,youngerAgeGroup,A,5,3,6.146
18,youngerAgeGroup,A,5,4,10.815
18,youngerAgeGroup,A,5,5,17.257
18,youngerAgeGroup,A,5,6,8.354
18,youngerAgeGroup,A,5,7,27.693
18,youngerAgeGroup,A,5,8,27.873
18,youngerAgeGroup,A,5,9,25.761
18,youngerAgeGroup,A,5,10,13.921
19,youngerAgeGroup,B,1,1,-20.97
19,youngerAgeGroup,B,1,2,-18.81
19,youngerAgeGroup,B,1,3,-28.971
19,youngerAgeGroup,B,1,4,-28.109
19,youngerAgeGroup,B,1,5,-21.664
19,youngerAgeGroup,B,1,6,-20.766
19,youngerAgeGroup,B,1,7,-21.994
19,youngerAgeGroup,B,1,8,-14.858
19,youngerAgeGroup,B,1,9,-17.478
19,youngerAgeGroup,B,1,10,-19.134
19,youngerAgeGroup,B,2,1,-11.226
19,youngerAgeGroup,B,2,2,-5.114
19,youngerAgeGroup,B,2,3,-4.455
19,youngerAgeGroup,B,2,4,-2.761
19,youngerAgeGroup,B,2,5,1.487
19,youngerAgeGroup,B,2,6,5.081
19,youngerAgeGroup,B,2,7,6.218
19,youngerAgeGroup,B,2,8,6.202
19,youngerAgeGroup,B,2,9,0.172
19,youngerAgeGroup,B,2,10,-2.897
19,youngerAgeGroup,B,3,1,-11.966
19,youngerAgeGroup,B,3,2,-19.838
19,youngerAgeGroup,B,3,3,-15.376
19,youngerAgeGroup,B,3,4,-15.703
19,youngerAgeGroup,B,3,5,-4.381
19,youngerAgeGroup,B,3,6,-20.061
19,youngerAgeGroup,B,3,7,-6.768
19,youngerAgeGroup,B,3,8,-8.78
19,youngerAgeGroup,B,3,9,-1.071
19,youngerAgeGroup,B,3,10,-3.848
19,youngerAgeGroup,B,4,1,-6.425
19,youngerAgeGroup,B,4,2,-6.531
19,youngerAgeGroup,B,4,3,-0.372
19,youngerAgeGroup,B,4,4,-11.241
19,youngerAgeGroup,B,4,5,11.33
19,youngerAgeGroup,B,4,6,1.659
19,youngerAgeGroup,B,4,7,-4.758
19,youngerAgeGroup,B,4,8,4.529
19,youngerAgeGroup,B,4,9,8.723
19,youngerAgeGroup,B,4,10,1.939
19,youngerAgeGroup,B,5,1,1.634
19,youngerAgeGroup,B,5,2,-15.27
19,youngerAgeGroup,B,5,3,1.423
19,youngerAgeGroup,B,5,4,1.519
19,youngerAgeGroup,B,5,5,-2.146
19,youngerAgeGroup,B,5,6,0.187
19,youngerAgeGroup,B,5,7,6.583
19,youngerAgeGroup,B,5,8,2.798
19,youngerAgeGroup,B,5,9,6.546
19,youngerAgeGroup,B,5,10,11.872
19,youngerAgeGroup,A,1,1,-24.903
19,youngerAgeGroup,A,1,2,-12.231
19,youngerAgeGroup,A,1,3,-21.514
19,youngerAgeGroup,A,1,4,-18.067
19,youngerAgeGroup,A,1,5,-17.512
19,youngerAgeGroup,A,1,6,-15.286
19,youngerAgeGroup,A,1,7,-11.309
19,youngerAgeGroup,A,1,8,-15.581
19,youngerAgeGroup,A,1,9,-7.726
19,youngerAgeGroup,A,1,10,-6.446
19,youngerAgeGroup,A,2,1,-9.33
19,youngerAgeGroup,A,2,2,2.817
19,youngerAgeGroup,A,2,3,1.289
19,youngerAgeGroup,A,2,4,-8.678
19,youngerAgeGroup,A,2,5,-3.967
19,youngerAgeGroup,A,2,6,4.211
19,youngerAgeGroup,A,2,7,13.801
19,youngerAgeGroup,A,2,8,22.496
19,youngerAgeGroup,A,2,9,2.597
19,youngerAgeGroup,A,2,10,11.159
19,youngerAgeGroup,A,3,1,-7.707
19,youngerAgeGroup,A,3,2,-15.245
19,youngerAgeGroup,A,3,3,-12.398
19,youngerAgeGroup,A,3,4,-10.553
19,youngerAgeGroup,A,3,5,-0.695
19,youngerAgeGroup,A,3,6,-2.532
19,youngerAgeGroup,A,3,7,-1.784
19,youngerAgeGroup,A,3,8,0.729
19,youngerAgeGroup,A,3,9,-6.741
19,youngerAgeGroup,A,3,10,18.837
19,youngerAgeGroup,A,4,1,-4.27
19,youngerAgeGroup,A,4,2,-10.109
19,youngerAgeGroup,A,4,3,1.499
19,youngerAgeGroup,A,4,4,-0.86
19,youngerAgeGroup,A,4,5,6.444
19,youngerAgeGroup,A,4,6,-3.093
19,youngerAgeGroup,A,4,7,-3.496
19,youngerAgeGroup,A,4,8,3.078
19,youngerAgeGroup,A,4,9,-2.235
19,youngerAgeGroup,A,4,10,11.814
19,youngerAgeGroup,A,5,1,-0.419
19,youngerAgeGroup,A,5,2,-7.094
19,youngerAgeGroup,A,5,3,5.632
19,youngerAgeGroup,A,5,4,8.344
19,youngerAgeGroup,A,5,5,13.37
19,youngerAgeGroup,A,5,6,4.946
19,youngerAgeGroup,A,5,7,10.282
19,youngerAgeGroup,A,5,8,16.622
19,youngerAgeGroup,A,5,9,2.359
19,youngerAgeGroup,A,5,10,14.303
20,youngerAgeGroup,B,1,1,-20.095
20,youngerAgeGroup,B,1,2,-23.551
20,youngerAgeGroup,B,1,3,-21.34
20,youngerAgeGroup,B,1,4,-17.086
20,youngerAgeGroup,B,1,5,-15.549
20,youngerAgeGroup,B,1,6,-14.17
