SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
13,olderAgeGroup,A,1,3,-22.974
13,olderAgeGroup,A,1,4,-14.157
13,olderAgeGroup,A,1,5,-15.603
13,olderAgeGroup,A,1,6,-13.658
13,olderAgeGroup,A,1,7,-19.263
13,olderAgeGroup,A,1,8,-0.046
13,olderAgeGroup,A,1,9,0.309
13,olderAgeGroup,A,1,10,-4.723
13,olderAgeGroup,A,2,1,-18.866
13,olderAgeGroup,A,2,2,-7.944
13,olderAgeGroup,A,2,3,-7.112
13,olderAgeGroup,A,2,4,-5.99
13,olderAgeGroup,A,2,5,-4.438
13,olderAgeGroup,A,2,6,0.362
13,olderAgeGroup,A,2,7,-7.869
13,olderAgeGroup,A,2,8,1.6
13,olderAgeGroup,A,2,9,-2.139
13,olderAgeGroup,A,2,10,-3.1
13,olderAgeGroup,A,3,1,-5.8
13,olderAgeGroup,A,3,2,-2.095
13,olderAgeGroup,A,3,3,-7.139
13,olderAgeGroup,A,3,4,-8.028
13,olderAgeGroup,A,3,5,-8.109
13,olderAgeGroup,A,3,6,8.955
13,olderAgeGroup,A,3,7,-1.664
13,olderAgeGroup,A,3,8,4.71
13,olderAgeGroup,A,3,9,10.792
13,olderAgeGroup,A,3,10,5.99
13,olderAgeGroup,A,4,1,-21.252
13,olderAgeGroup,A,4,2,-10.265
13,olderAgeGroup,A,4,3,-3.69
13,olderAgeGroup,A,4,4,-5.3
13,olderAgeGroup,A,4,5,-3.61
13,olderAgeGroup,A,4,6,-4.323
13,olderAgeGroup,A,4,7,-1.411
13,olderAgeGroup,A,4,8,6.854
13,olderAgeGroup,A,4,9,-1.137
13,olderAgeGroup,A,4,10,4.046
13,olderAgeGroup,A,5,1,1.974
13,olderAgeGroup,A,5,2,-3.474
13,olderAgeGroup,A,5,3,-3.673
13,olderAgeGroup,A,5,4,4.217
13,olderAgeGroup,A,5,5,11.27
13,olderAgeGroup,A,5,6,6.896
13,olderAgeGroup,A,5,7,1.66
13,olderAgeGroup,A,5,8,16.255
13,olderAgeGroup,A,5,9,10.23
13,olderAgeGroup,A,5,10,7.694
14,youngerAgeGroup,B,1,1,-29.865
14,youngerAgeGroup,B,1,2,-29.685
14,youngerAgeGroup,B,1,3,-29.566
14,youngerAgeGroup,B,1,4,-28.362
14,youngerAgeGroup,B,1,5,-20.642
14,youngerAgeGroup,B,1,6,-30.497
14,youngerAgeGroup,B,1,7,-23.097
14,youngerAgeGroup,B,1,8,-31.904
14,youngerAgeGroup,B,1,9,-11.319
14,youngerAgeGroup,B,1,10,-23.331
14,youngerAgeGroup,B,2,1,-20.828
14,youngerAgeGroup,B,2,2,-22.346
14,youngerAgeGroup,B,2,3,-16.831
14,youngerAgeGroup,B,2,4,-15.273
14,youngerAgeGroup,B,2,5,-17.266
14,youngerAgeGroup,B,2,6,-9.787
14,youngerAgeGroup,B,2,7,-15.056
14,youngerAgeGroup,B,2,8,-13.942
14,youngerAgeGroup,B,2,9,-9.648
14,youngerAgeGroup,B,2,10,-5.963
14,youngerAgeGroup,B,3,1,-8.874
14,youngerAgeGroup,B,3,2,-13.203
14,youngerAgeGroup,B,3,3,-21.564
14,youngerAgeGroup,B,3,4,-16.978
14,youngerAgeGroup,B,3,5,-9.254
14,youngerAgeGroup,B,3,6,-2.226
14,youngerAgeGroup,B,3,7,2.129
14,youngerAgeGroup,B,3,8,-8.973
14,youngerAgeGroup,B,3,9,-8.173
14,youngerAgeGroup,B,3,10,-6.002
14,youngerAgeGroup,B,4,1,-19.084
14,youngerAgeGroup,B,4,2,-18.545
14,youngerAgeGroup,B,4,3,-17.36
14,youngerAgeGroup,B,4,4,-9.996
14,youngerAgeGroup,B,4,5,-6.488
14,youngerAgeGroup,B,4,6,-17.068
14,youngerAgeGroup,B,4,7,-6.942
14,youngerAgeGroup,B,4,8,-9.86
14,youngerAgeGroup,B,4,9,-7.816
14,youngerAgeGroup,B,4,10,-4.388
14,youngerAgeGroup,B,5,1,-12.928
14,youngerAgeGroup,B,5,2,-3.558
14,youngerAgeGroup,B,5,3,-8.576
14,youngerAgeGroup,B,5,4,-11.184
14,youngerAgeGroup,B,5,5,-9.762
14,youngerAgeGroup,B,5,6,-13.904
14,youngerAgeGroup,B,5,7,-3.237
14,youngerAgeGroup,B,5,8,-2.914
14,youngerAgeGroup,B,5,9,9.762
14,youngerAgeGroup,B,5,10,10.977
14,youngerAgeGroup,A,1,1,-29.752
14,youngerAgeGroup,A,1,2,-32.477
14,youngerAgeGroup,A,1,3,-22.141
14,youngerAgeGroup,A,1,4,-17.571
14,youngerAgeGroup,A,1,5,-27.637
14,youngerAgeGroup,A,1,6,-20.088
14,youngerAgeGroup,A,1,7,-26.589
14,youngerAgeGroup,A,1,8,-29.664
14,youngerAgeGroup,A,1,9,-14.938
14,youngerAgeGroup,A,1,10,-9.15
14,youngerAgeGroup,A,2,1,-11.788
14,youngerAgeGroup,A,2,2,-9.445
14,youngerAgeGroup,A,2,3,-28.473
14,youngerAgeGroup,A,2,4,-31.413
14,youngerAgeGroup,A,2,5,-14.061
14,youngerAgeGroup,A,2,6,-18.493
14,youngerAgeGroup,A,2,7,-3.48
14,youngerAgeGroup,A,2,8,-13.464
14,youngerAgeGroup,A,2,9,-8.924
14,youngerAgeGroup,A,2,10,-5.287
14,youngerAgeGroup,A,3,1,-12.572
14,youngerAgeGroup,A,3,2,-12.863
14,youngerAgeGroup,A,3,3,-13.013
14,youngerAgeGroup,A,3,4,-12.959
14,youngerAgeGroup,A,3,5,-9.993
14,youngerAgeGroup,A,3,6,-4.166
14,youngerAgeGroup,A,3,7,-0.063
14,youngerAgeGroup,A,3,8,1.269
14,youngerAgeGroup,A,3,9,1.437
14,youngerAgeGroup,A,3,10,0.792
14,youngerAgeGroup,A,4,1,-12.669
14,youngerAgeGroup,A,4,2,-7.854
14,youngerAgeGroup,A,4,3,-9.476
14,youngerAgeGroup,A,4,4,-10.908
14,youngerAgeGroup,A,4,5,0.436
14,youngerAgeGroup,A,4,6,-2.256
14,youngerAgeGroup,A,4,7,-6.488
14,youngerAgeGroup,A,4,8,-8.526
14,youngerAgeGroup,A,4,9,-3.92
14,youngerAgeGroup,A,4,10,-0.702
14,youngerAgeGroup,A,5,1,-17.576
14,youngerAgeGroup,A,5,2,-9.339
14,youngerAgeGroup,A,5,3,-0.022
14,youngerAgeGroup,A,5,4,-8.89
14,youngerAgeGroup,A,5,5,1.878
14,youngerAgeGroup,A,5,6,-6.595
14,youngerAgeGroup,A,5,7,10.823
14,youngerAgeGroup,A,5,8,6.995
14,youngerAgeGroup,A,5,9,-7.895
14,youngerAgeGroup,A,5,10,4.345
15,olderAgeGroup,B,1,1,3.529
15,olderAgeGroup,B,1,2,-0.452
15,olderAgeGroup,B,1,3,3.311
15,olderAgeGroup,B,1,4,-0.738
15,olderAgeGroup,B,1,5,-1.017
15,olderAgeGroup,B,1,6,4.189
15,olderAgeGroup,B,1,7,1.246
15,olderAgeGroup,B,1,8,-1.784
15,olderAgeGroup,B,1,9,13.306
15,olderAgeGroup,B,1,10,14.618
15,olderAgeGroup,B,2,1,2.267
15,olderAgeGroup,B,2,2,12.257
15,olderAgeGroup,B,2,3,18.207
15,olderAgeGroup,B,2,4,7.549
15,olderAgeGroup,B,2,5,11.79
15,olderAgeGroup,B,2,6,15.955
15,olderAgeGroup,B,2,7,15.083
15,olderAgeGroup,B,2,8,12.14
15,olderAgeGroup,B,2,9,2.891
15,olderAgeGroup,B,2,10,18.062
15,olderAgeGroup,B,3,1,12.347
15,olderAgeGroup,B,3,2,11.595
15,olderAgeGroup,B,3,3,18.552
15,olderAgeGroup,B,3,4,13.366
15,olderAgeGroup,B,3,5,14.125
15,olderAgeGroup,B,3,6,25.71
15,olderAgeGroup,B,3,7,27.174
15,olderAgeGroup,B,3,8,29.154
15,olderAgeGroup,B,3,9,16.659
15,olderAgeGroup,B,3,10,27.912
15,olderAgeGroup,B,4,1,18.694
15,olderAgeGroup,B,4,2,1.065
15,olderAgeGroup,B,4,3,15.012
15,olderAgeGroup,B,4,4,2.064
15,olderAgeGroup,B,4,5,21.006
15,olderAgeGroup,B,4,6,15.672
15,olderAgeGroup,B,4,7,15.669
15,olderAgeGroup,B,4,8,25.474
15,olderAgeGroup,B,4,9,24.368
15,olderAgeGroup,B,4,10,15.295
15,olderAgeGroup,B,5,1,9.757
15,olderAgeGroup,B,5,2,9.858
15,olderAgeGroup,B,5,3,31.477
15,olderAgeGroup,B,5,4,32.452
15,olderAgeGroup,B,5,5,20.225
15,olderAgeGroup,B,5,6,30.493
15,olderAgeGroup,B,5,7,26.935
15,olderAgeGroup,B,5,8,27.227
15,olderAgeGroup,B,5,9,22.023
15,olderAgeGroup,B,5,10,38.676
15,olderAgeGroup,A,1,1,0.83
15,olderAgeGroup,A,1,2,8.026
15,olderAgeGroup,A,1,3,7.81
15,olderAgeGroup,A,1,4,4.868
15,olderAgeGroup,A,1,5,3.591
15,olderAgeGroup,A,1,6,2.39
15,olderAgeGroup,A,1,7,1.045
15,olderAgeGroup,A,1,8,10.897
15,olderAgeGroup,A,1,9,9.586
15,olderAgeGroup,A,1,10,10.671
15,olderAgeGroup,A,2,1,4.353
15,olderAgeGroup,A,2,2,17.498
15,olderAgeGroup,A,2,3,6.215
15,olderAgeGroup,A,2,4,8.867
15,olderAgeGroup,A,2,5,13.92
15,olderAgeGroup,A,2,6,17.842
15,olderAgeGroup,A,2,7,26.8
15,olderAgeGroup,A,2,8,22.44
15,olderAgeGroup,A,2,9,21.552
15,olderAgeGroup,A,2,10,28.028
15,olderAgeGroup,A,3,1,6.834
15,olderAgeGroup,A,3,2,15.213
15,olderAgeGroup,A,3,3,15.306
15,olderAgeGroup,A,3,4,15.419
15,olderAgeGroup,A,3,5,22.385
15,olderAgeGroup,A,3,6,26.479
15,olderAgeGroup,A,3,7,28.317
15,olderAgeGroup,A,3,8,31.447
15,olderAgeGroup,A,3,9,19.249
15,olderAgeGroup,A,3,10,26.92
15,olderAgeGroup,A,4,1,13.323
15,olderAgeGroup,A,4,2,14.231
15,olderAgeGroup,A,4,3,11.456
15,olderAgeGroup,A,4,4,12.475
15,olderAgeGroup,A,4,5,11.009
15,olderAgeGroup,A,4,6,15.518
15,olderAgeGroup,A,4,7,13.738
15,olderAgeGroup,A,4,8,27.396
15,olderAgeGroup,A,4,9,22.041
15,olderAgeGroup,A,4,10,24.948
15,olderAgeGroup,A,5,1,18.996
15,olderAgeGroup,A,5,2,21.101
15,olderAgeGroup,A,5,3,18.259
15,olderAgeGroup,A,5,4,32.84
15,olderAgeGroup,A,5,5,22.839
15,olderAgeGroup,A,5,6,20.784
15,olderAgeGroup,A,5,7,26.564
15,olderAgeGroup,A,5,8,26.383
15,olderAgeGroup,A,5,9,20.395
15,olderAgeGroup,A,5,10,34.673
16,olderAgeGroup,B,1,1,-27.068
16,olderAgeGroup,B,1,2,-26.146
16,olderAgeGroup,B,1,3,-24.752
16,olderAgeGroup,B,1,4,-22.823
16,olderAgeGroup,B,1,5,-24.925
16,olderAgeGroup,B,1,6,-29.257
16,olderAgeGroup,B,1,7,-38.539
16,olderAgeGroup,B,1,8,-26.438
16,olderAgeGroup,B,1,9,-22.838
16,olderAgeGroup,B,1,10,-13.595
16,olderAgeGroup,B,2,1,-21.764
16,olderAgeGroup,B,2,2,-28.672
16,olderAgeGroup,B,2,3,-17.387
16,olderAgeGroup,B,2,4,-22.01
16,olderAgeGroup,B,2,5,-14.287
16,olderAgeGroup,B,2,6,-17.83
16,olderAgeGroup,B,2,7,-24.604
16,olderAgeGroup,B,2,8,-25.954
16,olderAgeGroup,B,2,9,-14.113
16,olderAgeGroup,B,2,10,-22.295
16,olderAgeGroup,B,3,1,-18.856
16,olderAgeGroup,B,3,2,-13.804
16,olderAgeGroup,B,3,3,-14.306
16,olderAgeGroup,B,3,4,-12.629
16,olderAgeGroup,B,3,5,-4.982
16,olderAgeGroup,B,3,6,-9.655
16,olderAgeGroup,B,3,7,-10.454
16,olderAgeGroup,B,3,8,7.103
16,olderAgeGroup,B,3,9,-4.087
16,olderAgeGroup,B,3,10,2.282
16,olderAgeGroup,B,4,1,-20.827
16,olderAgeGroup,B,4,2,-18.987
16,olderAgeGroup,B,4,3,-20.362
16,olderAgeGroup,B,4,4,-15.234
16,olderAgeGroup,B,4,5,-7.273
16,olderAgeGroup,B,4,6,-0.057
16,olderAgeGroup,B,4,7,0.982
16,olderAgeGroup,B,4,8,-11.32
16,olderAgeGroup,B,4,9,-6.189
16,olderAgeGroup,B,4,10,1.288
16,olderAgeGroup,B,5,1,-16.92
16,olderAgeGroup,B,5,2,-14.877
16,olderAgeGroup,B,5,3,-13.219
16,olderAgeGroup,B,5,4,0.798
16,olderAgeGroup,B,5,5,-6.413
16,olderAgeGroup,B,5,6,-11.395
16,olderAgeGroup,B,5,7,5.574
16,olderAgeGroup,B,5,8,4.106
16,olderAgeGroup,B,5,9,6.433
16,olderAgeGroup,B,5,10,-10.825
16,olderAgeGroup,A,1,1,-30.782
16,olderAgeGroup,A,1,2,-25.935
16,olderAgeGroup,A,1,3,-21.286
16,olderAgeGroup,A,1,4,-24.781
16,olderAgeGroup,A,1,5,-34.111
16,olderAgeGroup,A,1,6,-24.372
16,olderAgeGroup,A,1,7,-27.681
16,olderAgeGroup,A,1,8,-24.737
16,olderAgeGroup,A,1,9,-27.066
16,olderAgeGroup,A,1,10,-16.882
16,olderAgeGroup,A,2,1,-17.94
16,olderAgeGroup,A,2,2,-29.764
16,olderAgeGroup,A,2,3,-18.277
16,olderAgeGroup,A,2,4,-13.974
16,olderAgeGroup,A,2,5,-16.673
16,olderAgeGroup,A,2,6,-11.752
16,olderAgeGroup,A,2,7,-21.74
16,olderAgeGroup,A,2,8,-13.147
16,olderAgeGroup,A,2,9,-8.94
16,olderAgeGroup,A,2,10,0.252
16,olderAgeGroup,A,3,1,-16.288
16,olderAgeGroup,A,3,2,-10.336
16,olderAgeGroup,A,3,3,-9.774
16,olderAgeGroup,A,3,4,-7.739
16,olderAgeGroup,A,3,5,-5.614
16,olderAgeGroup,A,3,6,-8.494
16,olderAgeGroup,A,3,7,-0.996
16,olderAgeGroup,A,3,8,-7.028
16,olderAgeGroup,A,3,9,6.942
16,olderAgeGroup,A,3,10,9.19
16,olderAgeGroup,A,4,1,-12.019
16,olderAgeGroup,A,4,2,-24.697
16,olderAgeGroup,A,4,3,-17.946
16,olderAgeGroup,A,4,4,-19.181
16,olderAgeGroup,A,4,5,-8.381
16,olderAgeGroup,A,4,6,-4.959
16,olderAgeGroup,A,4,7,-9.342
16,olderAgeGroup,A,4,8,-5.451
16,olderAgeGroup,A,4,9,-2.589
16,olderAgeGroup,A,4,10,5.008
16,olderAgeGroup,A,5,1,-10.959
16,olderAgeGroup,A,5,2,-6.175
16,olderAgeGroup,A,5,3,-4.587
16,olderAgeGroup,A,5,4,-9.656
16,olderAgeGroup,A,5,5,-4.021
16,olderAgeGroup,A,5,6,-4.914
16,olderAgeGroup,A,5,7,-0.996
16,olderAgeGroup,A,5,8,3.877
16,olderAgeGroup,A,5,9,-0.319
16,olderAgeGroup,A,5,10,4.719
17,youngerAgeGroup,B,1,1,-29.495
17,youngerAgeGroup,B,1,2,-21.709
17,youngerAgeGroup,B,1,3,-23.989
17,youngerAgeGroup,B,1,4,-20.229
17,youngerAgeGroup,B,1,5,-22.164
17,youngerAgeGroup,B,1,6,-6.425
17,youngerAgeGroup,B,1,7,-4.136
17,youngerAgeGroup,B,1,8,-7.631
17,youngerAgeGroup,B,1,9,2.452
17,youngerAgeGroup,B,1,10,2.44
17,youngerAgeGroup,B,2,1,-16.976
17,youngerAgeGroup,B,2,2,-13.049
17,youngerAgeGroup,B,2,3,-4.191
17,youngerAgeGroup,B,2,4,-13.675
17,youngerAgeGroup,B,2,5,-9.394
17,youngerAgeGroup,B,2,6,-3.858
17,youngerAgeGroup,B,2,7,-6.537
17,youngerAgeGroup,B,2,8,-5.629
17,youngerAgeGroup,B,2,9,-0.024
17,youngerAgeGroup,B,2,10,-1.895
17,youngerAgeGroup,B,3,1,-5.342
17,youngerAgeGroup,B,3,2,-6.911
17,youngerAgeGroup,B,3,3,0.972
17,youngerAgeGroup,B,3,4,-7.942
17,youngerAgeGroup,B,3,5,0.163
17,youngerAgeGroup,B,3,6,1.84
17,youngerAgeGroup,B,3,7,14.499
17,youngerAgeGroup,B,3,8,3.51
17,youngerAgeGroup,B,3,9,10.281
17,youngerAgeGroup,B,3,10,4.496
17,youngerAgeGroup,B,4,1,-11.224
17,youngerAgeGroup,B,4,2,-6.447
17,youngerAgeGroup,B,4,3,-7.709
17,youngerAgeGroup,B,4,4,-6.748
17,youngerAgeGroup,B,4,5,0.517
17,youngerAgeGroup,B,4,6,-0.405
17,youngerAgeGroup,B,4,7,19.32
17,youngerAgeGroup,B,4,8,12.014
17,youngerAgeGroup,B,4,9,4.036
17,youngerAgeGroup,B,4,10,1.176
17,youngerAgeGroup,B,5,1,-5.216
17,youngerAgeGroup,B,5,2,5.059
17,youngerAgeGroup,B,5,3,10.423
17,youngerAgeGroup,B,5,4,11.49
17,youngerAgeGroup,B,5,5,-1.3
17,youngerAgeGroup,B,5,6,18.723
17,youngerAgeGroup,B,5,7,1.184
17,youngerAgeGroup,B,5,8,6.677
17,youngerAgeGroup,B,5,9,13.946
17,youngerAgeGroup,B,5,10,13.525
17,youngerAgeGroup,A,1,1,-15.457
17,youngerAgeGroup,A,1,2,-7.276
17,youngerAgeGroup,A,1,3,-20.268
17,youngerAgeGroup,A,1,4,-24.577
17,youngerAgeGroup,A,1,5,-5.918
17,youngerAgeGroup,A,1,6,-17.17
17,youngerAgeGroup,A,1,7,-8.167
17,youngerAgeGroup,A,1,8,-3.744
17,youngerAgeGroup,A,1,9,-3.014
17,youngerAgeGroup,A,1,10,-8.151
17,youngerAgeGroup,A,2,1,-5.234
17,youngerAgeGroup,A,2,2,-6.96
17,youngerAgeGroup,A,2,3,-10.778
17,youngerAgeGroup,A,2,4,0.143
17,youngerAgeGroup,A,2,5,-12.656
17,youngerAgeGroup,A,2,6,-8.962
17,youngerAgeGroup,A,2,7,2.476
17,youngerAgeGroup,A,2,8,9.429
17,youngerAgeGroup,A,2,9,-6.636
17,youngerAgeGroup,A,2,10,0.261
17,youngerAgeGroup,A,3,1,2.344
17,youngerAgeGroup,A,3,2,-4.603
17,youngerAgeGroup,A,3,3,-8.821
17,youngerAgeGroup,A,3,4,7.032
17,youngerAgeGroup,A,3,5,0.563
17,youngerAgeGroup,A,3,6,2.513
17,youngerAgeGroup,A,3,7,-3.889
17,youngerAgeGroup,A,3,8,1.97
17,youngerAgeGroup,A,3,9,2.929
17,youngerAgeGroup,A,3,10,-1.141
17,youngerAgeGroup,A,4,1,-6.44
17,youngerAgeGroup,A,4,2,-5.478
17,youngerAgeGroup,A,4,3,8.66
17,youngerAgeGroup,A,4,4,-1.086
17,youngerAgeGroup,A,4,5,-11.653
17,youngerAgeGroup,A,4,6,5.732
17,youngerAgeGroup,A,4,7,9.08
17,youngerAgeGroup,A,4,8,-0.481
17,youngerAgeGroup,A,4,9,8.243
17,youngerAgeGroup,A,4,10,14.93
17,youngerAgeGroup,A,5,1,-11.25
17,youngerAgeGroup,A,5,2,-5.486
17,youngerAgeGroup,A,5,3,3.841
17,youngerAgeGroup,A,5,4,2.12
17,youngerAgeGroup,A,5,5,11.852
17,youngerAgeGroup,A,5,6,11.155
17,youngerAgeGroup,A,5,7,8.25
17,youngerAgeGroup,A,5,8,10.957
17,youngerAgeGroup,A,5,9,16.22
17,youngerAgeGroup,A,5,10,23.99
18,youngerAgeGroup,B,1,1,-18.861
18,youngerAgeGroup,B,1,2,-25.703
18,youngerAgeGroup,B,1,3,-18.274
18,youngerAgeGroup,B,1,4,-31.582
18,youngerAgeGroup,B,1,5,-27.086
18,youngerAgeGroup,B,1,6,-5.282
18,youngerAgeGroup,B,1,7,-18.749
18,youngerAgeGroup,B,1,8,-6.744
18,youngerAgeGroup,B,1,9,-14.511
18,youngerAgeGroup,B,1,10,-6.763
18,youngerAgeGroup,B,2,1,-25.8
18,youngerAgeGroup,B,2,2,-26.503
18,youngerAgeGroup,B,2,3,-14.925
18,youngerAgeGroup,B,2,4,-21.662
18,youngerAgeGroup,B,2,5,-4.86
18,youngerAgeGroup,B,2,6,-19.196
18,youngerAgeGroup,B,2,7,-16.199
18,youngerAgeGroup,B,2,8,-9.888
18,youngerAgeGroup,B,2,9,-10.737
18,youngerAgeGroup,B,2,10,-3.101
18,youngerAgeGroup,B,3,1,-19.425
18,youngerAgeGroup,B,3,2,-25.439
18,youngerAgeGroup,B,3,3,-3.682
18,youngerAgeGroup,B,3,4,-16.14
18,youngerAgeGroup,B,3,5,-9.484
18,youngerAgeGroup,B,3,6,-1.877
18,youngerAgeGroup,B,3,7,-11.672
18,youngerAgeGroup,B,3,8,0.922
18,youngerAgeGroup,B,3,9,6.848
18,youngerAgeGroup,B,3,10,1.273
18,youngerAgeGroup,B,4,1,-19.66
18,youngerAgeGroup,B,4,2,-15.157
18,youngerAgeGroup,B,4,3,-2.22
18,youngerAgeGroup,B,4,4,-1.726
18,youngerAgeGroup,B,4,5,-5.308
18,youngerAgeGroup,B,4,6,4.815
18,youngerAgeGroup,B,4,7,-5.819
18,youngerAgeGroup,B,4,8,4.832
18,youngerAgeGroup,B,4,9,-5.308
18,youngerAgeGroup,B,4,10,-1.407
18,youngerAgeGroup,B,5,1,1.664
18,youngerAgeGroup,B,5,2,-5.361
18,youngerAgeGroup,B,5,3,-7.756
18,youngerAgeGroup,B,5,4,2.105
18,youngerAgeGroup,B,5,5,5.177
18,youngerAgeGroup,B,5,6,-15.776
18,youngerAgeGroup,B,5,7,5.098
18,youngerAgeGroup,B,5,8,5.336
18,youngerAgeGroup,B,5,9,12.216
18,youngerAgeGroup,B,5,10,4.654
18,youngerAgeGroup,A,1,1,-29.686
18,youngerAgeGroup,A,1,2,-24.428
18,youngerAgeGroup,A,1,3,-24.947
18,youngerAgeGroup,A,1,4,-32.397
18,youngerAgeGroup,A,1,5,-9.061
18,youngerAgeGroup,A,1,6,-13.973
18,youngerAgeGroup,A,1,7,-16.62
18,youngerAgeGroup,A,1,8,-11.259
18,youngerAgeGroup,A,1,9,-20.299
18,youngerAgeGroup,A,1,10,-10.506
18,youngerAgeGroup,A,2,1,-14.928
18,youngerAgeGroup,A,2,2,-18.057
18,youngerAgeGroup,A,2,3,-20.674
18,youngerAgeGroup,A,2,4,-4.758
18,youngerAgeGroup,A,2,5,-11.526
18,youngerAgeGroup,A,2,6,-7.399
18,youngerAgeGroup,A,2,7,-2.104
18,youngerAgeGroup,A,2,8,-3.704
18,youngerAgeGroup,A,2,9,5.933
18,youngerAgeGroup,A,2,10,0.581
18,youngerAgeGroup,A,3,1,-24.575
18,youngerAgeGroup,A,3,2,-14.941
18,youngerAgeGroup,A,3,3,-9.159
18,youngerAgeGroup,A,3,4,-13.893
18,youngerAgeGroup,A,3,5,13.822
18,youngerAgeGroup,A,3,6,-1.425
18,youngerAgeGroup,A,3,7,-9.341
18,youngerAgeGroup,A,3,8,-5.586
18,youngerAgeGroup,A,3,9,-0.392
18,youngerAgeGroup,A,3,10,2.214
18,youngerAgeGroup,A,4,1,-9.818
18,youngerAgeGroup,A,4,2,-14.557
18,youngerAgeGroup,A,4,3,-5.648
18,youngerAgeGroup,A,4,4,-14.269
18,youngerAgeGroup,A,4,5,-4.508
18,youngerAgeGroup,A,4,6,6.147
18,youngerAgeGroup,A,4,7,2.782
18,youngerAgeGroup,A,4,8,-7.259
18,youngerAgeGroup,A,4,9,-5.126
18,youngerAgeGroup,A,4,10,-0.715
18,youngerAgeGroup,A,5,1,2.214
18,youngerAgeGroup,A,5,2,4.025
18,youngerAgeGroup,A,5,3,-4.044
18,youngerAgeGroup,A,5,4,-5.232
18,youngerAgeGroup,A,5,5,-1.627
18,youngerAgeGroup,A,5,6,1.612
18,youngerAgeGroup,A,5,7,-7.63
18,youngerAgeGroup,A,5,8,15.794
18,youngerAgeGroup,A,5,9,16.609
18,youngerAgeGroup,A,5,10,-5.779
19,youngerAgeGroup,B,1,1,-15.447
19,youngerAgeGroup,B,1,2,-7.294
19,youngerAgeGroup,B,1,3,-6.452
19,youngerAgeGroup,B,1,4,0.543
19,youngerAgeGroup,B,1,5,-7.466
19,youngerAgeGroup,B,1,6,9.456
19,youngerAgeGroup,B,1,7,-1.708
19,youngerAgeGroup,B,1,8,-5.83
19,youngerAgeGroup,B,1,9,4.354
19,youngerAgeGroup,B,1,10,7.463
19,youngerAgeGroup,B,2,1,1.405
19,youngerAgeGroup,B,2,2,-13.673
19,youngerAgeGroup,B,2,3,7.565
19,youngerAgeGroup,B,2,4,1.984
19,youngerAgeGroup,B,2,5,-0.997
19,youngerAgeGroup,B,2,6,1.341
19,youngerAgeGroup,B,2,7,-4.142
19,youngerAgeGroup,B,2,8,1.237
19,youngerAgeGroup,B,2,9,18.901
19,youngerAgeGroup,B,2,10,11.205
19,youngerAgeGroup,B,3,1,3.333
19,youngerAgeGroup,B,3,2,13.647
19,youngerAgeGroup,B,3,3,4.48
19,youngerAgeGroup,B,3,4,1.469
19,youngerAgeGroup,B,3,5,17.398
19,youngerAgeGroup,B,3,6,20.737
19,youngerAgeGroup,B,3,7,4.721
19,youngerAgeGroup,B,3,8,19.507
19,youngerAgeGroup,B,3,9,11.307
19,youngerAgeGroup,B,3,10,23.548
19,youngerAgeGroup,B,4,1,-1.606
19,youngerAgeGroup,B,4,2,-4.167
19,youngerAgeGroup,B,4,3,-2.645
19,youngerAgeGroup,B,4,4,3.016
19,youngerAgeGroup,B,4,5,14.824
19,youngerAgeGroup,B,4,6,0.48
19,youngerAgeGroup,B,4,7,14.942
19,youngerAgeGroup,B,4,8,16.7
19,youngerAgeGroup,B,4,9,12.851
19,youngerAgeGroup,B,4,10,19.518
19,youngerAgeGroup,B,5,1,4.948
19,youngerAgeGroup,B,5,2,12.118
19,youngerAgeGroup,B,5,3,2.851
19,youngerAgeGroup,B,5,4,20.185
19,youngerAgeGroup,B,5,5,5.976
19,youngerAgeGroup,B,5,6,25.932
19,youngerAgeGroup,B,5,7,12.641
19,youngerAgeGroup,B,5,8,25.302
19,youngerAgeGroup,B,5,9,19.913
19,youngerAgeGroup,B,5,10,23.595
19,youngerAgeGroup,A,1,1,-6.858
19,youngerAgeGroup,A,1,2,-13.121
19,youngerAgeGroup,A,1,3,-12.953
19,youngerAgeGroup,A,1,4,-5.814
19,youngerAgeGroup,A,1,5,2.813
19,youngerAgeGroup,A,1,6,-0.824
19,youngerAgeGroup,A,1,7,7.526
19,youngerAgeGroup,A,1,8,3.424
19,youngerAgeGroup,A,1,9,-14.416
19,youngerAgeGroup,A,1,10,-3.547
19,youngerAgeGroup,A,2,1,2.158
19,youngerAgeGroup,A,2,2,3.901
19,youngerAgeGroup,A,2,3,-1.788
19,youngerAgeGroup,A,2,4,9.229
19,youngerAgeGroup,A,2,5,11.386
19,youngerAgeGroup,A,2,6,6.729
19,youngerAgeGroup,A,2,7,0.359
19,youngerAgeGroup,A,2,8,0.874
19,youngerAgeGroup,A,2,9,2.14
19,youngerAgeGroup,A,2,10,13.558
19,youngerAgeGroup,A,3,1,7.766
19,youngerAgeGroup,A,3,2,10.357
19,youngerAgeGroup,A,3,3,9.981
19,youngerAgeGroup,A,3,4,14.26
19,youngerAgeGroup,A,3,5,8.876
19,youngerAgeGroup,A,3,6,3.695
19,youngerAgeGroup,A,3,7,10.493
19,youngerAgeGroup,A,3,8,10.236
19,youngerAgeGroup,A,3,9,5.978
19,youngerAgeGroup,A,3,10,18.447
19,youngerAgeGroup,A,4,1,0.465
